task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,elapsed_seconds,global_elapsed_seconds,objective_before,objective_after,improvement_absolute,improvement_relative,timer_reset,timer_reset_threshold_relative,objective_type
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,24,20637,69890,179.2966054589997,599.3345518759998,1356346,1355653,693,0.000510931576456155,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080206,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080206,mechanism_ev,25,23286,72539,201.57403041699945,621.6119768339995,1355653,1350822,4831,0.003563596289020863,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,1,3,3,0.02792004200091469,0.027920292002818314,9223372036854775807,2643198,9223372036852132609,0.9999999999997135,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,2,10,10,0.07829437499822234,0.07829462500012596,2643198,2284427,358771,0.1357336832125327,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,3,18,18,0.1487387499983015,0.14873900000020512,2284427,2253276,31151,0.013636242261188473,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,4,30,30,0.254582166999171,0.25458241700107465,2253276,2022032,231244,0.10262568810922408,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,5,34,34,0.28730866700061597,0.2873089170025196,2022032,1980089,41943,0.0207429951652595,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,6,60,60,0.4742326249979669,0.47423287499987055,1980089,1976878,3211,0.001621644279625815,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,7,93,93,0.6959417920006672,0.6959420420025708,1976878,1971816,5062,0.0025606031328185147,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,8,94,94,0.7030575839999074,0.703057834001811,1971816,1968139,3677,0.0018647784580305667,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,9,98,98,0.7248399999989488,0.7248402500008524,1968139,1966277,1862,0.0009460713902829017,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,10,109,109,0.9745383339977707,0.9745385839996743,1966277,1963573,2704,0.0013751877278735396,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,11,156,156,1.2871601669976371,1.2871604169995408,1963573,1962423,1150,0.0005856670467560921,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,12,246,246,2.0492064589998336,2.049206709001737,1962423,1956166,6257,0.003188405353993507,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,13,254,254,2.1094969999976456,2.1094972499995492,1956166,1954424,1742,0.0008905174714211371,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,14,316,316,2.7063495420006802,2.706349792002584,1954424,1950475,3949,0.0020205441603254972,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,15,462,462,3.793840166999871,3.7938404170017748,1950475,1945955,4520,0.002317384226919084,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,16,789,789,6.363151834000746,6.36315208400265,1945955,1943751,2204,0.0011326058413478216,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,17,943,943,7.814310708999983,7.814310959001887,1943751,1942356,1395,0.0007176845182330452,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,18,1183,1183,9.709407958998781,9.709408209000685,1942356,1926863,15493,0.007976395676178825,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,19,1757,1757,14.348547916997632,14.348548166999535,1926863,1916911,9952,0.005164871607374266,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,20,4141,4141,33.09103999999934,33.09104025000124,1916911,1912643,4268,0.00222649877850354,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,21,4193,4193,33.42641620900031,33.42641645900221,1912643,1896675,15968,0.008348656806314613,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,22,5303,5303,42.94302441699983,42.94302466700174,1896675,1894316,2359,0.0012437555195275944,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,23,7138,7138,57.76557908399991,57.76557933400181,1894316,1883839,10477,0.0055307562201871285,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,24,7193,7193,58.10328254200067,58.103282792002574,1883839,1877805,6034,0.003203033804905833,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,25,12773,12773,101.83049737499823,101.83049762500013,1877805,1877068,737,0.00039247951730877274,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,26,14762,14762,116.77581295900018,116.77581320900208,1877068,1876930,138,7.35189135396267e-05,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,cv_only,27,21876,21876,170.08222033399943,170.08222058400133,1876930,1875931,999,0.0005322521351355671,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,1,1,23244,0.008260124999651453,184.74516091600162,9223372036854775807,2319061,9223372036852456746,0.9999999999997485,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,2,4,23247,0.036297708000347484,184.77319849900232,2319061,1795141,523920,0.2259190249846813,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,3,19,23262,0.17895666700133006,184.9158574580033,1795141,1591918,203223,0.11320726338488174,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,4,62,23305,0.5306593329987663,185.26756012400074,1591918,1589370,2548,0.0016005849547526946,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,5,87,23330,0.7037528750006459,185.44065366600262,1589370,1536983,52387,0.03296085870502149,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,6,334,23577,2.9639360420005687,187.70083683300254,1536983,1524692,12291,0.007996835358621402,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,7,354,23597,3.095204792000004,187.83210558300198,1524692,1518799,5893,0.003865042907026468,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,8,392,23635,3.3487647920010204,188.085665583003,1518799,1498576,20223,0.013315125964660234,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,9,469,23712,4.032473167000717,188.7693739580027,1498576,1497260,1316,0.00087816700654488,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,10,850,24093,7.376899875001982,192.11380066600395,1497260,1494518,2742,0.001831345257336735,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,11,990,24233,8.526220042000205,193.26312083300218,1494518,1471783,22735,0.015212262415039498,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,12,2768,26011,23.357680500001152,208.09458129100312,1471783,1471589,194,0.00013181290991946503,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,13,3592,26835,30.586587624999083,215.32348841600106,1471589,1465523,6066,0.004122074845626054,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,14,5504,28747,46.90055058299913,231.6374513740011,1465523,1462167,3356,0.0022899674723631087,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,15,11155,34398,96.48538783299955,281.2222886240015,1462167,1448226,13941,0.009534478619747265,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,16,11672,34915,100.88499645800039,285.62189724900236,1448226,1444545,3681,0.002541730365288291,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,naive_ev,17,17106,40349,149.5231187499994,334.2600195410014,1444545,1442131,2414,0.001671114433956713,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,1,7,44774,0.06507324999984121,377.5534313749995,9223372036854775807,1842262,9223372036852933545,0.9999999999998003,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,2,11,44778,0.10688316600135295,377.595241291001,1842262,1525667,316595,0.17185123505777136,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,3,60,44827,0.5251367500022752,378.0134948750019,1525667,1525017,650,0.0004260431666936494,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,4,131,44898,1.181808291003108,378.67016641600276,1525017,1517271,7746,0.0050792876407279395,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,5,135,44902,1.2126747910006088,378.70103291600026,1517271,1473543,43728,0.028820164624513353,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,6,161,44928,1.392703249999613,378.88106137499926,1473543,1428339,45204,0.030677082379000815,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,7,518,45285,4.622978208000859,382.1113363330005,1428339,1422522,5817,0.0040725626059359855,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,8,592,45359,5.162372333001258,382.6507304580009,1422522,1391144,31378,0.022058006835746654,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,9,2270,47037,19.314480666002055,396.8028387910017,1391144,1364761,26383,0.01896496696244242,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080207,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080207,mechanism_ev,10,7774,52541,67.81006662500295,445.2984247500026,1364761,1351491,13270,0.009723314192008711,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,1,1,1,0.008527082998625701,0.008527332996891346,9223372036854775807,2519965,9223372036852255842,0.9999999999997268,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,2,2,2,0.01447162499971455,0.014471874997980194,2519965,2518976,989,0.0003924657683737671,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,3,6,6,0.05235566699775518,0.052355916996020824,2518976,1989201,529775,0.2103136353819965,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,4,48,48,0.367387874997803,0.36738812499606865,1989201,1983575,5626,0.0028282712506177104,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,5,72,72,0.5374940000001516,0.5374942499984172,1983575,1969830,13745,0.006929407761239177,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,6,142,142,1.2112420829980692,1.2112423329963349,1969830,1963353,6477,0.003288101003639908,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,7,151,151,1.2667932080003084,1.266793457998574,1963353,1959717,3636,0.0018519339110185484,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,8,169,169,1.4035016249981709,1.4035018749964365,1959717,1958519,1198,0.000611312755872404,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,9,179,179,1.468674749998172,1.4686749999964377,1958519,1955552,2967,0.001514920202459103,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,10,495,495,4.07524758299769,4.075247832995956,1955552,1954039,1513,0.0007736945885356155,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,11,635,635,5.26109629200073,5.261096541998995,1954039,1944600,9439,0.004830507477076967,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,12,947,947,7.673749666999356,7.673749916997622,1944600,1918497,26103,0.013423326133909287,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,13,1846,1846,14.706428292000055,14.70642854199832,1918497,1917706,791,0.0004123019217647982,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,14,2222,2222,17.848824500000774,17.84882474999904,1917706,1915346,2360,0.0012306370215246758,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,15,2619,2619,21.36146991699934,21.361470166997606,1915346,1908400,6946,0.003626498815357643,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,16,4029,4029,32.800083166999684,32.80008341699795,1908400,1908378,22,1.1527981555229511e-05,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,17,4320,4320,35.13182183299796,35.13182208299622,1908378,1901414,6964,0.0036491722289818894,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,18,9852,9852,79.89833333299975,79.89833358299802,1901414,1897824,3590,0.0018880685637110066,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,19,10061,10061,81.60542141699989,81.60542166699815,1897824,1895321,2503,0.001318878884448716,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,20,10579,10579,85.87189274999764,85.87189299999591,1895321,1893286,2035,0.0010736967511044302,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,21,10825,10825,87.93028708299971,87.93028733299798,1893286,1893171,115,6.07409551435969e-05,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,22,11120,11120,90.19783091699719,90.19783116699546,1893171,1890718,2453,0.0012957096849677077,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,23,11956,11956,96.4816135000001,96.48161374999836,1890718,1886382,4336,0.0022933086795598285,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,24,15453,15453,123.07112525000048,123.07112549999874,1886382,1885732,650,0.0003445749588365453,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,25,19375,19375,153.07681624999896,153.07681649999722,1885732,1884441,1291,0.0006846147808914523,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,cv_only,26,20985,20985,165.38197633299933,165.3819765829976,1884441,1881124,3317,0.0017602036890515542,False,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,1,7,23854,0.0661554590005835,192.25815745900036,9223372036854775807,2269082,9223372036852506725,0.999999999999754,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,2,10,23857,0.0932266250019893,192.28522862500176,2269082,2149812,119270,0.052563107018609286,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,3,11,23858,0.09993887500240817,192.29194087500218,2149812,2058647,91165,0.04240603364387212,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,4,14,23861,0.12393720900217886,192.31593920900195,2058647,1981825,76822,0.03731674250126418,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,5,15,23862,0.132581208999909,192.32458320899968,1981825,1890448,91377,0.04610750192373191,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,6,19,23866,0.17116304199953447,192.3631650419993,1890448,1732708,157740,0.08344053896219308,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,7,44,23891,0.37610345899884123,192.56810545899862,1732708,1704818,27890,0.016096191626055863,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,8,64,23911,0.5359486670022306,192.727950667002,1704818,1654319,50499,0.02962134374461086,True,0.01,PyVRP integer proxy objective
T26__PRD__ASAP__S2026080208,cn-prd-100c-01-V2-LOCATIONS,PRD,ASAP,asap,2026080208,naive_ev,9,85,23932,0.7019869169998856,192.89398891699966,1654319,1601931,52388,0.03166741118248657,True,0.01,PyVRP integer proxy objective
