appearance_second,best_depot_id,best_latest_departure_second,best_slack_at_appearance_seconds,best_vehicle_type,candidate_count,customer_id,demand_kg,depot_type_clocks_json,due_second,event_id,feasible_after_wait_0m,feasible_after_wait_10m,feasible_after_wait_20m,feasible_after_wait_30m,instance_id,margin_after_wait_0m_seconds,margin_after_wait_10m_seconds,margin_after_wait_20m_seconds,margin_after_wait_30m_seconds,ready_second,service_second,stream_seed,stream_sha256
43813.276930238295,D_guangzhou,50448.8727,6635.595769761705,cv,4,C038,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":50448.8727,""preferred_departure_second"":47822.628,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":50448.8727,""preferred_departure_second"":47822.628,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":46628.5727,""preferred_departure_second"":44002.327999999994,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":46628.5727,""preferred_departure_second"":44002.327999999994,""vehicle_type"":""ev""}]",51972.8727,ADD_007_C038,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,6635.595769761705,6035.595769761705,5435.595769761705,4835.595769761705,49346.628,1080.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
44028.280956986,D_guangzhou,47918.43212,3890.151163014001,cv,4,C043,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":47918.43212,""preferred_departure_second"":45638.79686,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":47918.43212,""preferred_departure_second"":45638.79686,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44098.132119999995,""preferred_departure_second"":41818.49686,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44098.132119999995,""preferred_departure_second"":41818.49686,""vehicle_type"":""ev""}]",49530.43212,ADD_008_C043,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,3890.151163014001,3290.151163014001,2690.151163014001,2090.151163014001,47250.79686,900.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
45744.82590261765,D_guangzhou,48386.70524,2641.87933738235,cv,4,C003,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":48386.70524,""preferred_departure_second"":44904.48032,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":48386.70524,""preferred_departure_second"":44904.48032,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44566.40524,""preferred_departure_second"":41084.18032,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44566.40524,""preferred_departure_second"":41084.18032,""vehicle_type"":""ev""}]",49782.70524,ADD_002_C003,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,2641.87933738235,2041.87933738235,1441.87933738235,841.8793373823501,46300.48032,900.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
46673.71954595929,D_shenzhen,57276.23848,10602.518934040709,cv,4,C070,139.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":54373.73848,""preferred_departure_second"":52007.09374,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":54373.73848,""preferred_departure_second"":52007.09374,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":57276.23848,""preferred_departure_second"":54909.59374,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":57276.23848,""preferred_departure_second"":54909.59374,""vehicle_type"":""ev""}]",58730.53848,ADD_014_C070,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,10602.518934040709,10002.518934040709,9402.518934040709,8802.518934040709,56363.89374,360.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
47884.836805462604,D_shenzhen,62340.03626,14455.199454537396,cv,4,C067,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":59192.63626,""preferred_departure_second"":56805.52198,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":59192.63626,""preferred_departure_second"":56805.52198,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":62340.03626,""preferred_departure_second"":59952.92198,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":62340.03626,""preferred_departure_second"":59952.92198,""vehicle_type"":""ev""}]",63627.43626,ADD_012_C067,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,14455.199454537396,13855.199454537396,13255.199454537396,12655.199454537396,61240.32198,1080.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
49261.90636185459,D_shenzhen,58387.26697999999,9125.360618145402,cv,4,C091,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":55153.566979999996,""preferred_departure_second"":52217.087900000006,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":55153.566979999996,""preferred_departure_second"":52217.087900000006,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":58387.26697999999,""preferred_departure_second"":55450.7879,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":58387.26697999999,""preferred_departure_second"":55450.7879,""vehicle_type"":""ev""}]",59637.166979999995,ADD_019_C091,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,9125.360618145402,8525.360618145402,7925.3606181454015,7325.3606181454015,56700.687900000004,720.0,4,6b6fb882c003646c9422e29339a474da2aa2c259fb17ac28d68ce80b7db4ecf9
21661.78125212725,D_guangzhou,48835.97714,27174.195887872753,cv,4,C011,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":48835.97714,""preferred_departure_second"":46679.72378,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":48835.97714,""preferred_departure_second"":46679.72378,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45143.17714,""preferred_departure_second"":42986.92378,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45143.17714,""preferred_departure_second"":42986.92378,""vehicle_type"":""ev""}]",50786.07714,ADD_003_C011,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,27174.195887872753,26574.195887872753,25974.195887872753,25374.195887872753,48629.82378,900.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
21744.767075439497,D_shenzhen,44333.95004,22589.182964560507,cv,4,C095,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":41455.75004,""preferred_departure_second"":38160.17516,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":41455.75004,""preferred_departure_second"":38160.17516,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44333.95004,""preferred_departure_second"":41038.37516,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44333.95004,""preferred_departure_second"":41038.37516,""vehicle_type"":""ev""}]",45849.05004,ADD_017_C095,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,22589.182964560507,21989.182964560507,21389.182964560507,20789.182964560507,42553.47516,1080.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
22716.8672684259,D_shenzhen,43435.85014,20718.982871574102,cv,4,C056,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":40613.250140000004,""preferred_departure_second"":38363.876540000005,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":40613.250140000004,""preferred_departure_second"":38363.876540000005,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":43435.85014,""preferred_departure_second"":41186.47654,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":43435.85014,""preferred_departure_second"":41186.47654,""vehicle_type"":""ev""}]",45003.85014,ADD_012_C056,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,20718.982871574102,20118.982871574102,19518.982871574102,18918.982871574102,42754.47654,540.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
23094.961516516392,D_guangzhou,53785.97922,30691.01770348361,cv,4,C007,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":53785.97922,""preferred_departure_second"":51826.03872,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":53785.97922,""preferred_departure_second"":51826.03872,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":49965.679220000005,""preferred_departure_second"":48005.73872,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":49965.679220000005,""preferred_departure_second"":48005.73872,""vehicle_type"":""ev""}]",55517.87922,ADD_002_C007,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,30691.01770348361,30091.01770348361,29491.01770348361,28891.01770348361,53557.93872,900.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
24381.667824386102,D_shenzhen,58387.26697999999,34005.59915561389,cv,4,C091,278.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":55153.566979999996,""preferred_departure_second"":52217.087900000006,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":55153.566979999996,""preferred_departure_second"":52217.087900000006,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":58387.26697999999,""preferred_departure_second"":55450.7879,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":58387.26697999999,""preferred_departure_second"":55450.7879,""vehicle_type"":""ev""}]",59637.166979999995,ADD_016_C091,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,34005.59915561389,33405.59915561389,32805.59915561389,32205.59915561389,56700.687900000004,720.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
27422.57209615496,D_guangzhou,48386.70524,20964.133143845043,cv,4,C003,347.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":48386.70524,""preferred_departure_second"":44904.48032,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":48386.70524,""preferred_departure_second"":44904.48032,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44566.40524,""preferred_departure_second"":41084.18032,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44566.40524,""preferred_departure_second"":41084.18032,""vehicle_type"":""ev""}]",49782.70524,ADD_001_C003,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,20964.133143845043,20364.133143845043,19764.133143845043,19164.133143845043,46300.48032,900.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
28634.690051593203,D_shenzhen,48121.77215999999,19487.08210840679,cv,4,C054,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":45627.37216,""preferred_departure_second"":43736.134300000005,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":45627.37216,""preferred_departure_second"":43736.134300000005,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":48121.77215999999,""preferred_departure_second"":46230.5343,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":48121.77215999999,""preferred_departure_second"":46230.5343,""vehicle_type"":""ev""}]",49715.072159999996,ADD_011_C054,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,19487.08210840679,18887.08210840679,18287.08210840679,17687.08210840679,47823.8343,1080.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
30687.339027494723,D_guangzhou,57120.4314,26433.092372505278,cv,4,C040,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":57120.4314,""preferred_departure_second"":55013.2257,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":57120.4314,""preferred_departure_second"":55013.2257,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":53313.1314,""preferred_departure_second"":51205.9257,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":53313.1314,""preferred_departure_second"":51205.9257,""vehicle_type"":""ev""}]",58696.6314,ADD_010_C040,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,26433.092372505278,25833.092372505278,25233.092372505278,24633.092372505278,56589.4257,1080.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
31505.14562156472,D_guangzhou,49697.636,18192.49037843528,cv,4,C015,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":49697.636,""preferred_departure_second"":47803.5323,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":49697.636,""preferred_departure_second"":47803.5323,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45877.335999999996,""preferred_departure_second"":43983.232299999996,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45877.335999999996,""preferred_departure_second"":43983.232299999996,""vehicle_type"":""ev""}]",51082.236,ADD_006_C015,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,18192.49037843528,17592.49037843528,16992.49037843528,16392.49037843528,49188.1323,1080.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
31844.41236554204,D_guangzhou,47854.73566,16010.323294457958,cv,4,C034,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":47854.73566,""preferred_departure_second"":45976.4524,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":47854.73566,""preferred_departure_second"":45976.4524,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":44047.73566,""preferred_departure_second"":42169.4524,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":44047.73566,""preferred_departure_second"":42169.4524,""vehicle_type"":""ev""}]",49470.73566,ADD_009_C034,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,16010.323294457958,15410.323294457958,14810.323294457958,14210.323294457958,47592.4524,540.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
32033.153646898085,D_guangzhou,48825.9691,16792.815453101917,cv,4,C013,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":48825.9691,""preferred_departure_second"":46891.32334,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":48825.9691,""preferred_departure_second"":46891.32334,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45018.6691,""preferred_departure_second"":43084.02334,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45018.6691,""preferred_departure_second"":43084.02334,""vehicle_type"":""ev""}]",50461.1691,ADD_004_C013,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,16792.815453101917,16192.815453101917,15592.815453101917,14992.815453101917,48526.52334,540.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
34389.49157470337,D_shenzhen,61564.23632,27174.744745296637,cv,4,C098,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":58653.83632,""preferred_departure_second"":55331.97814,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":58653.83632,""preferred_departure_second"":55331.97814,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":61564.23632,""preferred_departure_second"":58242.37814,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":61564.23632,""preferred_departure_second"":58242.37814,""vehicle_type"":""ev""}]",62987.83632,ADD_019_C098,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,27174.744745296637,26574.744745296637,25974.744745296637,25374.744745296637,59665.97814,540.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
34856.93582395028,D_shenzhen,48073.39638,13216.460556049715,cv,4,C061,208.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":45181.69638,""preferred_departure_second"":41741.33412,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":45181.69638,""preferred_departure_second"":41741.33412,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":48073.39638,""preferred_departure_second"":44633.03412,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":48073.39638,""preferred_departure_second"":44633.03412,""vehicle_type"":""ev""}]",49480.39638,ADD_013_C061,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,13216.460556049715,12616.460556049715,12016.460556049715,11416.460556049715,46040.03412,540.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
38605.7023267793,D_shenzhen,50580.4656,11974.763273220706,cv,4,C096,417.0,"[{""depot_id"":""D_guangzhou"",""fleet_count"":8,""latest_departure_second"":47269.6656,""preferred_departure_second"":44537.200319999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":2,""latest_departure_second"":47269.6656,""preferred_departure_second"":44537.200319999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":50580.4656,""preferred_departure_second"":47848.00032,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":50580.4656,""preferred_departure_second"":47848.00032,""vehicle_type"":""ev""}]",51775.9656,ADD_018_C096,True,True,True,True,cn-prd-100c-02-V2-LOCATIONS,11974.763273220706,11374.763273220706,10774.763273220706,10174.763273220706,49043.50032,1080.0,5,e63cb3f5ffa9576a5a30e62f6ee8a77a0b8e94b3313cc41e64d5be6e60a6cd0d
